logit_0	logit_1	logit_2	logit_3	logit_4	logit_5	logit_6	logit_7	logit_8	logit_9	logit_10	logit_11	logit_12	logit_13	logit_14	logit_15	logit_16	logit_17	logit_18	logit_19	logit_20	logit_21	logit_22	logit_23	logit_24	logit_25	logit_26	logit_27	logit_28	logit_29	logit_30	logit_31	logit_32	logit_33	logit_34	logit_35	logit_36	logit_37	logit_38	logit_39	logit_40	logit_41	logit_42	logit_43	logit_44	logit_45	logit_46	logit_47	logit_48	logit_49	logit_50	logit_51	logit_52	logit_53	logit_54	logit_55	logit_56	logit_57	logit_58	logit_59	logit_60	logit_61	logit_62	logit_63	logit_64	logit_65	logit_66	logit_67	logit_68	logit_69	logit_70	logit_71	logit_72	logit_73	logit_74	logit_75	logit_76	logit_77	logit_78	logit_79	logit_80	logit_81	logit_82	logit_83	logit_84	logit_85	logit_86	logit_87	logit_88	logit_89	logit_90	logit_91	logit_92	logit_93	logit_94	logit_95	logit_96	logit_97	logit_98	logit_99	EnsemblGeneID
0.03875226	0.05834368	-0.07357358	0.024127195	0.13543846	0.009226901	-0.006159537	0.22666307	-0.033627708	0.046478234	-0.059604898	0.07449523	0.06814364	0.045290053	0.05519807	0.02849443	-0.059835747	-0.06245385	0.0025129877	0.020341543	0.06994765	0.0053236876	0.047742944	-0.06335963	-0.022333674	0.015387654	-0.08456367	-0.030081123	0.079318315	0.012265185	0.017372746	0.08557884	-0.0057325875	-0.051831707	0.038186137	-0.06769495	-0.036755435	0.038159885	-0.047562934	-0.07354677	0.04722698	-0.13914871	-0.071376815	-0.033961628	0.03889587	0.0036622072	-0.011859623	0.11724006	-0.035067275	0.06300754	0.047584638	-0.054210875	0.113398634	0.038716327	0.093077	0.092624985	0.20234172	0.06496719	0.0005357843	-0.046421126	0.039232947	-0.08665213	-0.07153228	-0.047774263	-0.032860473	-0.02470397	0.06411037	0.15373342	-0.023758415	0.027179116	-0.028458692	0.13421543	0.007623598	-0.028562097	0.007058771	0.1437355	-0.08196522	0.013964158	0.10396997	0.058516692	-0.0486279	-0.048150748	0.09504617	-0.014719832	-0.0024229963	0.009929528	0.16898292	0.113089845	0.05350202	0.012982141	-0.07883636	0.08965224	-0.044514842	0.051137306	-0.02781835	-0.10528287	0.0060434807	0.046465244	0.012762593	-0.03206958	ENSG00000134330
0.018105352	0.055605955	-0.06922063	0.033985324	0.1047145	0.015339965	-0.01913857	0.15104085	-0.031082712	0.011177577	-0.043733876	0.08926273	0.075112455	-0.009581993	0.055807296	0.02532982	-0.043131422	-0.06877321	0.045863796	0.029417448	0.05541241	0.0066084648	0.07850341	-0.060629636	-0.031683438	0.071902886	-0.10759911	-0.03594619	0.07983038	-0.00041104667	0.09255053	0.079101995	-0.034586046	-0.07130628	0.033640224	-0.06349586	0.0074807648	0.05960302	-0.01775186	-0.04909172	0.05790974	-0.12705728	-0.04772725	-0.0059770243	0.045920454	0.014084122	0.037570372	0.10089214	-0.025117626	0.07290463	0.07392776	-0.048564576	0.09019788	0.012516199	0.113381974	0.03759563	0.1315326	0.056104347	-0.054261547	-0.06518176	0.05654952	-0.067419946	-0.031107295	-0.09150356	-0.06456641	-0.009697663	0.05004993	0.13395254	-0.000533483	0.04151225	0.012730063	0.111508556	0.013931179	-0.026120588	0.04586873	0.082534775	-0.052813563	-0.02285419	0.09164317	0.06474151	-0.03135065	-0.028167754	0.05354058	-0.012292169	0.04604007	0.041383706	0.08169175	0.10600666	0.050084103	-0.0015507687	-0.03508223	0.08451305	-0.012313418	0.0844762	-0.027918424	-0.14647087	0.06311735	0.08409372	0.037384886	-0.036955692	ENSG00000196305
0.01993419	0.047417022	-0.09069765	0.037063673	0.13909826	0.0032762568	-0.05481366	0.18046269	-0.024485212	0.027247172	-0.037558794	0.08748383	0.055446193	0.011749446	0.08534282	0.043356016	-0.051939435	-0.07927595	0.01189778	0.019968184	0.06686502	0.006811794	0.08138703	-0.08334048	-0.04379919	0.04986751	-0.12030743	-0.030904599	0.10453205	0.010157313	0.04623016	0.08160405	-0.01034868	-0.055856887	0.038669407	-0.05297027	-0.019057324	0.031110656	-0.03640959	-0.06333726	0.04461376	-0.1261318	-0.06977373	-0.006602292	0.06298951	0.0015018638	0.043857496	0.08067097	-0.014462091	0.095287465	0.08326267	-0.028475443	0.0908652	-0.002454501	0.10283152	0.03057499	0.19706395	0.04488901	-0.017839272	-0.06756693	0.064542755	-0.06782141	-0.053205144	-0.06697883	-0.057184864	-0.011283955	0.018985339	0.1737911	-0.0039507393	0.029999256	-0.018420242	0.105749615	0.022598095	-0.030311726	0.056823	0.1051524	-0.0849189	0.0026016687	0.12349588	0.03561411	-0.04661777	-0.03592543	0.0792572	-0.018781833	0.012150592	0.050250527	0.140459	0.08944778	0.05163421	-0.007367667	-0.05830746	0.06088627	-0.019286444	0.074663036	-0.050254334	-0.12367779	0.04097837	0.08204059	0.022668632	-0.03831311	ENSG00000067704
0.0508853	0.04105167	-0.08209424	0.023498232	0.128551	0.0054531097	0.0035367021	0.20481504	-0.026627474	0.031835627	-0.053215258	0.07263932	0.06279488	0.024762377	0.042587355	0.038841046	-0.03438078	-0.06532979	0.019347694	0.033261456	0.079156436	0.0019509755	0.047533665	-0.06885879	-0.033068147	0.017570566	-0.07401108	-0.031686097	0.06253373	-0.002398409	0.016902145	0.07333025	-0.023715839	-0.022037689	0.019742765	-0.07492027	-0.035853326	0.010920632	-0.04200501	-0.08711295	0.058385465	-0.13057199	-0.079372704	-0.017107882	0.04984998	-0.0036143637	-0.015496981	0.106104165	-0.04304636	0.06551887	0.067047395	-0.057003003	0.121034294	0.04433429	0.073387675	0.07722037	0.16168073	0.074136846	-0.04196763	-0.073919535	0.021468716	-0.05526956	-0.069315135	-0.054018825	-0.037450824	-0.009949209	0.038773343	0.14253767	-0.02451412	0.02373789	0.002226888	0.12601426	0.009364232	-0.042759582	0.01934108	0.14099047	-0.071441256	0.004816766	0.08679115	0.040530946	-0.046766195	-0.04361882	0.0812696	-0.012825612	0.0166281	0.023433995	0.17041825	0.1051511	0.04045304	0.023527768	-0.055076826	0.06354222	-0.045387164	0.052713517	-0.041102257	-0.09102307	0.031511135	0.037561484	0.0018901245	-0.05247587	ENSG00000003147
0.0366115	0.04167268	-0.07513957	0.034023732	0.14494957	-0.0022841413	-0.009286223	0.20874907	-0.021125806	0.031907268	-0.060178593	0.062228356	0.060948282	0.028902274	0.041334063	0.035834886	-0.05462139	-0.068311706	0.022130247	0.037984613	0.07573534	-0.0007035006	0.057908766	-0.06774384	-0.028234528	0.011368649	-0.07628763	-0.026419295	0.06806739	0.0037204009	0.016586527	0.08020607	-0.026372869	-0.019522874	0.012214666	-0.08405031	-0.034637894	0.011077533	-0.032669	-0.079728425	0.05177702	-0.14565383	-0.073647864	-0.015427132	0.04956446	-0.0044774795	0.0029269	0.11419798	-0.031414695	0.055549644	0.055815924	-0.054688998	0.11227507	0.0417375	0.07010331	0.08515896	0.17333482	0.07226217	-0.030887155	-0.06480532	0.020066163	-0.05517063	-0.06980906	-0.06403151	-0.039209053	-0.009717654	0.043444026	0.14077032	-0.033851832	0.022533353	-0.006884777	0.12756304	0.017519243	-0.041036695	0.018492177	0.13544625	-0.087316945	0.00049389806	0.08862483	0.039901778	-0.037541255	-0.03506107	0.07289378	0.0104208	0.040284567	0.03211074	0.15477896	0.11884168	0.05953808	0.022038575	-0.05536922	0.07540643	-0.04121839	0.05793895	-0.029418249	-0.10704519	0.024695227	0.030427817	0.005175654	-0.051742062	ENSG00000163596
0.038913984	0.025472665	-0.083432265	0.023472736	0.15014999	-0.0051749647	-0.0154830525	0.21936306	-0.019143574	0.04108183	-0.052083507	0.058250047	0.027752005	0.035696104	0.081826665	0.031804007	-0.05515613	-0.05977409	0.028728645	-0.009967271	0.07763773	0.012141348	0.019520687	-0.06642328	-0.033938386	0.005959032	-0.075219765	-0.017963309	0.042401526	-0.0048878817	-0.00920164	0.08366878	-0.020179491	-0.05186988	0.0023312382	-0.0633915	-0.065404326	-0.006997067	-0.032103695	-0.08878326	0.03600122	-0.11066362	-0.057160478	-0.04134996	0.028763827	0.014650751	0.0071214437	0.095294215	-0.03816537	0.058961533	0.072584234	-0.057973668	0.12777478	0.028787907	0.07813354	0.09906863	0.21351837	0.07973246	-0.01586563	-0.029486746	0.037167888	-0.073733926	-0.09172974	-0.06203716	-0.025071425	-0.014381848	0.05216952	0.13020223	-0.03307615	0.016804723	-0.022365622	0.111876406	0.019016244	-0.03299102	0.01911175	0.13259555	-0.099499784	0.027589638	0.1493483	0.023224173	-0.082121685	-0.05388796	0.104028404	-0.018224316	-0.005676056	0.017123638	0.1473276	0.10186658	0.038859785	0.0072061606	-0.077379785	0.06559572	-0.02904688	0.041043866	-0.018391164	-0.09959053	0.021420158	0.026029997	0.0029668869	-0.036353458	ENSG00000090339
0.0456992	0.03941577	-0.07290444	0.019198846	0.14376721	0.011030652	0.0004722681	0.23435763	-0.015373056	0.039559275	-0.061723605	0.046889655	0.033639234	0.05150851	0.07618447	0.02583335	-0.06055343	-0.05584423	0.009956077	0.0028756158	0.09574296	-0.003936138	0.009953402	-0.062253904	-0.029084502	-0.0072815605	-0.05905411	-0.011880661	0.05094447	-0.002503139	-0.011374885	0.08016826	-0.01677274	-0.030902749	0.004985041	-0.06348541	-0.06842196	0.014527457	-0.03451805	-0.089408614	0.037529685	-0.12872848	-0.06398766	-0.028649416	0.0065133134	-0.010087686	0.016546607	0.09406334	-0.048941262	0.06955052	0.043087646	-0.05758418	0.13498498	0.045340467	0.074502334	0.1070653	0.20438692	0.08091825	-0.028337989	-0.04388508	0.033579383	-0.072041065	-0.09038033	-0.057775915	-0.014842557	-0.030539032	0.045621827	0.103861265	-0.030076552	0.03216831	-0.03793283	0.124872595	0.0039668903	-0.047645465	0.015827755	0.15268739	-0.081200674	0.025140278	0.1148445	0.018163199	-0.08133283	-0.045798216	0.09984985	-0.018278264	-0.0013830676	0.018943047	0.14918898	0.08998023	0.029876595	0.02125636	-0.0773141	0.07610968	-0.052670546	0.048635848	-0.00999419	-0.09369324	0.026431588	0.025246337	-0.014640384	-0.028710172	ENSG00000108622
0.03370821	0.025297433	-0.073643535	0.013092313	0.15355094	0.0033616964	-0.019505888	0.21469283	-0.012042757	0.043848448	-0.055532984	0.06444608	0.030799445	0.035995696	0.08270399	0.028535418	-0.052455783	-0.05844699	0.025679016	-0.003200604	0.085787095	0.0141045	0.026734557	-0.07068767	-0.046364523	-0.003284526	-0.082223356	-0.020285092	0.059001744	-0.004921751	-0.001236992	0.08896772	-0.02837155	-0.033735313	-0.0068243686	-0.06731932	-0.05513593	0.010679683	-0.020524282	-0.09094482	0.03275428	-0.11710383	-0.06014157	-0.03458301	0.02619659	0.008402887	0.011507335	0.09880699	-0.036038354	0.058920205	0.07208146	-0.051965687	0.13243218	0.035160452	0.07149498	0.0952766	0.2116937	0.06877699	-0.024165783	-0.040362418	0.050228678	-0.07139531	-0.08537	-0.05545798	-0.038233265	-0.010885194	0.058329888	0.1346996	-0.030743523	0.0153021235	-0.029007448	0.11640756	0.024602864	-0.042075194	0.029601939	0.13743877	-0.10588045	0.028120201	0.13528547	0.020853551	-0.08462508	-0.056662686	0.10397896	-0.004189208	-0.0061502717	0.026800886	0.14973833	0.093618646	0.027687963	0.022966139	-0.06442703	0.0719777	-0.034143068	0.056264788	-0.008472077	-0.11375812	0.036540933	0.03046557	-0.0036594449	-0.02533301	ENSG00000076662
0.04327637	0.020931711	-0.057545733	0.0058334237	0.14014207	-0.0036547538	-0.03900771	0.1905407	-0.0027402276	0.03108939	-0.059012406	0.10584753	0.04752695	0.010130563	0.09439827	0.050047513	-0.04869858	-0.053116642	0.026118819	0.0032523414	0.056219727	0.022311812	0.05387958	-0.07595723	-0.031003874	0.022895629	-0.09144347	-0.023168495	0.07088665	-0.0015064515	0.032327943	0.10799216	-0.015778208	-0.060038954	0.0052118693	-0.045735538	-0.011260675	0.02571786	-0.042632714	-0.06554819	0.046391174	-0.090524584	-0.063913636	-0.023210373	0.03513574	0.02874691	0.035633836	0.08950007	-0.027472548	0.07602638	0.08700622	-0.043625668	0.1217141	0.022162054	0.10914081	0.06335804	0.22427888	0.077127695	0.0093049295	-0.04544142	0.06069725	-0.065067306	-0.06408997	-0.054616373	-0.060137436	-0.02286053	0.043734603	0.14307286	-0.011460487	0.022362074	-0.021615386	0.11496735	0.022951845	-0.028053818	0.06808461	0.092627615	-0.08897559	0.02757911	0.1173588	0.0697435	-0.073974155	-0.042782597	0.093841776	-0.024679981	-0.017098159	0.04450372	0.14483461	0.099419236	0.038089596	-0.019639907	-0.07025976	0.05719217	-0.004420014	0.06282328	-0.011475078	-0.10760293	0.018896408	0.040345427	0.030468479	-0.032415718	ENSG00000105376
0.079158835	0.06847481	-0.009645654	0.004328985	0.08723231	0.037090503	0.015979504	0.13968411	-0.06805331	0.044569816	-0.059701853	0.13499899	0.0954976	-0.0447979	0.051894322	-0.00031470717	-0.04230939	-0.038957607	0.028221544	0.02360085	0.01709996	-0.020611856	0.06285961	-0.08330862	-0.024691693	0.04737589	-0.0807946	-0.066601366	0.06933307	-0.002410937	0.06914022	0.07232212	0.005710655	-0.049797285	0.019948559	-0.05288316	-0.0066483943	0.042294454	-0.013400743	-0.05671326	0.06306766	-0.13948004	-0.06399218	0.005306322	0.061489154	-0.018556073	0.05638266	0.12457663	-0.012985142	0.05987754	0.06375385	-0.021142118	0.08703053	0.009262943	0.081865996	0.041733425	0.13433647	0.042663947	-0.013468521	-0.085345894	0.07780152	-0.080051295	-0.0068788882	-0.07943268	-0.018000815	0.008900005	0.03352039	0.11888448	0.019015417	0.0721414	0.04368257	0.06251856	0.0074193683	-0.03596392	0.021933135	0.11200406	-0.051704872	0.014087257	0.08976494	0.07655862	-0.044982057	-0.013886532	0.05637282	-0.005746376	0.048840914	0.08142121	0.10919708	0.08200994	0.040541135	-0.0098614	-0.032220345	0.07931513	-0.021400155	0.122980945	-0.027476527	-0.1481626	0.053117365	0.07437639	0.0064484053	-0.06123093	ENSG00000164151
0.04440977	0.037534073	-0.06836301	0.03666906	0.14456661	-0.006350465	-0.0077415984	0.16933422	-0.042391587	0.0202122	-0.056757905	0.0859645	0.095729925	0.009961465	0.048801206	0.04010247	-0.070995994	-0.06681788	0.032068796	0.049211513	0.056951493	0.008676602	0.06450145	-0.07467554	-0.025255417	0.039737783	-0.08621888	-0.010898065	0.07918182	-0.023430271	0.046885837	0.08253423	-0.02577439	-0.033323787	0.023850154	-0.08641181	-0.020295601	0.011294057	-0.031972654	-0.08101104	0.04545573	-0.13659564	-0.06572305	0.011020462	0.05454322	-0.008248606	0.020531762	0.10145408	-0.033333614	0.07641527	0.07316846	-0.0381303	0.102751926	0.028428122	0.059886817	0.04733021	0.17267619	0.0868447	-0.020994874	-0.06687556	0.05216975	-0.045622963	-0.051820356	-0.07278212	-0.050751116	0.01027059	0.037631296	0.11501094	-0.03032469	0.013975798	-0.00517422	0.1106625	-0.0082918145	-0.04291574	0.032604266	0.12150004	-0.08770858	0.0109899435	0.10188098	0.04801028	-0.055360503	-0.008435175	0.08538722	0.0043595843	0.058360677	0.032531187	0.1497356	0.12844785	0.044411212	0.001624048	-0.04711983	0.08103442	-0.020610921	0.107799634	-0.026732933	-0.11876392	0.05153664	0.05916658	0.0036351741	-0.044698596	ENSG00000128915
0.020991111	0.05563493	-0.08615459	0.038101308	0.12877616	0.0035272157	0.0033427873	0.1796742	-0.034396097	0.008138032	-0.086611904	0.08190174	0.052656278	0.041267008	0.06036555	0.023530547	-0.04267984	-0.0644916	0.019761136	0.039390214	0.09854493	0.01336906	0.07805001	-0.041082248	-0.026938144	0.05559145	-0.047528066	0.0005787369	0.07632869	0.011183171	0.034816206	0.08641134	-0.0761315	-0.06609084	0.023605976	-0.034160566	-0.044596165	0.03382165	-0.041955996	-0.04088983	0.06121795	-0.14565781	-0.05418167	-0.0084863715	0.012177292	0.0129514225	0.008473296	0.07909666	-0.024468102	0.082491	0.058223225	-0.07342824	0.14077495	0.036459487	0.08433443	0.07969359	0.16267951	0.0547834	-0.04162915	-0.036103923	-0.0015283432	-0.041703634	-0.07070798	-0.050786715	-0.054374393	-0.018299408	0.06977172	0.15402202	-0.0003248211	0.03825575	0.012293919	0.11627472	0.018840559	-0.0063446886	0.028220823	0.102189355	-0.0608652	0.03894282	0.08744482	0.066769764	-0.0651844	-0.04297159	0.07200707	-0.005101107	0.035911296	0.009478951	0.13760558	0.1139411	0.030500144	0.008032997	-0.080288574	0.09437484	-0.03660719	0.059136678	0.020709613	-0.10703581	0.03319849	0.044564627	0.024176572	-0.052819725	ENSG00000112144
0.023497023	0.033375055	-0.088349156	0.0293863	0.15217155	-0.010248141	-0.011165609	0.22959155	-0.02304374	0.03702931	-0.05971195	0.0610011	0.029350247	0.047462847	0.067223854	0.049559396	-0.057778448	-0.067522556	0.005876866	-0.008239981	0.08183332	0.010849077	0.042740032	-0.06398171	-0.02656805	0.013445439	-0.07499908	-0.031400632	0.07851882	0.00230458	-0.0046713008	0.096571594	0.0038193297	-0.027193092	0.03189268	-0.07592404	-0.04727704	0.028882233	-0.043920375	-0.083439305	0.05071497	-0.13603656	-0.082931936	-0.029846936	0.034076825	0.00299236	-0.013180421	0.12867984	-0.038442984	0.043370463	0.06790758	-0.08757041	0.11458432	0.038511053	0.09596518	0.11290339	0.22008394	0.05629412	0.0012183152	-0.052551784	0.026407525	-0.0650153	-0.09682903	-0.058438715	-0.03465113	-0.026322499	0.06520256	0.12164084	-0.049546104	0.019245489	-0.037540633	0.1400987	0.027288735	-0.044940975	0.0058771884	0.13455084	-0.09228294	0.01771759	0.1186089	0.033095393	-0.0516755	-0.052209314	0.06413308	-0.014816591	-0.01033723	0.0111357365	0.18171373	0.091705345	0.06805018	-0.0029857503	-0.07511865	0.08478872	-0.047644354	0.022603234	-0.031880513	-0.1095956	0.027135558	0.035549358	0.03707163	-0.03866635	ENSG00000116237
0.04554999	0.028162729	-0.078500845	0.019364621	0.13635257	0.0017584991	-0.0017363825	0.23014729	-0.016319185	0.046430252	-0.06644786	0.06275659	0.040675893	0.035619278	0.085190885	0.033989124	-0.04915977	-0.056448586	0.031372774	0.0065786373	0.08964412	0.008777998	0.026805641	-0.06305106	-0.038178064	-0.0017860709	-0.06945698	-0.023115043	0.04035142	-0.011482757	-0.009592416	0.079841115	-0.031869613	-0.036831543	-0.011026064	-0.052532766	-0.056348503	0.008747882	-0.019664118	-0.084251985	0.042956054	-0.123121664	-0.06103655	-0.023397308	0.0214878	0.01209193	0.0028335033	0.08648618	-0.045240324	0.06487277	0.06933779	-0.060979854	0.13443589	0.041690372	0.06596347	0.076826334	0.20207363	0.077496916	-0.030676985	-0.025597395	0.035681836	-0.06762686	-0.07514801	-0.052258216	-0.03359829	-0.0026679635	0.04935407	0.13581416	-0.016608547	0.03525521	-0.02033292	0.10725568	-0.0048753656	-0.03683786	0.022106085	0.15017202	-0.08972491	0.029267382	0.13063726	0.030853363	-0.079248235	-0.040696718	0.11437101	-0.016130505	-0.007016957	0.026069906	0.16302969	0.07725587	0.020285083	0.029339919	-0.059449427	0.06336804	-0.03564591	0.053660735	-0.012822326	-0.10111129	0.03452415	0.03950069	-0.010408365	-0.025033664	ENSG00000160223
0.025658125	0.028565949	-0.059548683	0.008829122	0.13662522	0.02910974	0.0078887995	0.21694583	-0.021110248	0.044667546	-0.05219194	0.06104029	0.04466085	0.027523736	0.047947712	0.040643107	-0.043394297	-0.052504785	0.0023583616	0.0038197404	0.057088517	0.0050801756	0.03753571	-0.0532254	-0.02963281	0.0064099543	-0.07317878	-0.057354994	0.06314992	0.017599486	-0.0007251231	0.09627075	-0.016950084	-0.009567304	0.009945482	-0.07083216	-0.03613824	0.02532682	-0.040289447	-0.07332398	0.075836	-0.13280383	-0.059862167	-0.03647546	0.04013277	0.01782472	-0.02156385	0.12334976	-0.037413344	0.04753492	0.05439833	-0.06535098	0.12086377	0.05957558	0.08717425	0.10046744	0.20285693	0.068999074	0.003007155	-0.059417948	0.023925334	-0.06184904	-0.091230325	-0.043139488	-0.005221449	-0.023825549	0.05895576	0.13920984	-0.036633655	0.031332836	-0.006503801	0.1273945	0.007996608	-0.036077406	-0.002360152	0.12113622	-0.09375547	0.007094484	0.10646082	0.04225994	-0.04611039	-0.028386902	0.066070095	0.00018956792	0.00076474436	0.020153025	0.17619519	0.11674755	0.056841325	0.036128007	-0.05923766	0.07804921	-0.07304724	0.045735598	-0.01862704	-0.124564424	0.012633411	0.03643369	0.021054847	-0.045862563	ENSG00000125968
0.015083358	0.083320744	-0.06768006	0.046814892	0.11974595	-0.0046839193	-0.027477115	0.16046843	-0.029310156	0.020889394	-0.06389884	0.09457313	0.07311852	-0.008568512	0.06125166	0.032562584	-0.06314168	-0.074498735	0.0110757705	0.06421493	0.081862085	0.010229316	0.10717967	-0.06351766	-0.023946125	0.049736094	-0.066500805	-0.002164565	0.12052543	0.0046575703	0.04926149	0.079398155	-0.008701082	-0.06553157	0.054192245	-0.042329133	-0.01424141	-9.10908e-05	-0.031744793	-0.031008227	0.022848066	-0.14153254	-0.07495793	-0.0132883005	0.061505906	0.018581366	0.04109812	0.07307712	-0.022537269	0.07495978	0.071381964	-0.04153917	0.09492226	0.020270005	0.100451715	0.02811449	0.20275274	0.04461109	-0.021653458	-0.043297466	0.04741775	-0.024441492	-0.060892228	-0.076125175	-0.060259923	-0.007647112	0.04229937	0.17100434	-0.008682538	0.050202917	-0.037509702	0.113262415	0.000121593475	-0.03960076	0.077804714	0.10420414	-0.027752584	-0.0035529546	0.09635123	0.07695851	-0.034385443	-0.015338596	0.10994814	-0.040508717	0.02722194	0.027698126	0.14836343	0.072308704	0.049351577	-0.029557299	-0.03946664	0.112582	-0.033677656	0.08136405	-0.024244659	-0.120589726	0.02544842	0.06452656	0.03724643	-0.04023858	ENSG00000119912
-0.0014455123	0.0346654	-0.079834186	0.060301878	0.15424135	0.0034421608	-0.04331731	0.21818605	-0.045105636	0.002441831	-0.007405729	0.049091958	0.065514445	0.020623298	0.03743825	0.049136303	-0.06892752	-0.06977482	-0.0013159355	0.023996111	0.06596742	-0.004383277	0.06333193	-0.082307145	-0.020730851	0.03716459	-0.10238484	-0.032943286	0.056925617	0.013448399	0.033007994	0.062392514	-0.025622798	-0.05163607	0.0262526	-0.06743365	-0.039233543	0.042180963	-0.02882017	-0.04929927	0.081764475	-0.14104895	-0.08716719	-0.0012413822	0.06265083	0.00889088	-0.020003226	0.10461721	-0.026493587	0.07110165	0.051552	-0.062268086	0.11149541	0.031679828	0.08451359	0.08014468	0.1950399	0.094292775	-0.023708623	-0.07017912	0.012647726	-0.059164934	-0.073203616	-0.071097754	-0.022993527	-0.034771178	0.0452793	0.13895313	-0.03842908	0.036823865	-0.0006654952	0.13574755	0.0102609545	-0.041970976	0.023749016	0.10344207	-0.091477916	-0.020204393	0.100203805	0.035185	-0.04227612	-0.010370256	0.054268513	0.011336844	0.05057873	0.023964684	0.14034872	0.14334965	0.06930843	0.020296482	-0.06984422	0.093496695	-0.02967104	0.061361093	-0.015008433	-0.11849899	0.044796377	0.056426693	0.02227701	-0.06713843	ENSG00000138413
-0.01569835	0.066488095	-0.085520186	0.044096343	0.12109922	0.0185708	-0.046605553	0.21282461	-0.019459333	0.048247997	-0.044878893	0.045306593	0.029000305	0.02958884	0.05277861	-0.00023544114	-0.06471239	-0.06678864	-0.029891852	-0.0033603716	0.090767235	-0.017746968	0.056060426	-0.076507255	-0.028314143	0.002551538	-0.08498609	-0.022283126	0.101620615	0.038788762	0.022453032	0.08018979	0.010422414	-0.020368652	0.0034660222	-0.07042459	-0.04359899	0.013135615	-0.04456772	-0.059453446	0.044851657	-0.12700136	-0.086246416	-0.053684056	0.07451315	-0.0072103087	-0.0013476945	0.09984524	-0.026663039	0.052856743	0.04494945	-0.05733645	0.12582897	0.03393403	0.087052725	0.10908162	0.21846914	0.04930037	-0.04571465	-0.04772306	0.013006041	-0.04605851	-0.08985106	-0.070837125	-0.013754506	-0.028616976	0.059159704	0.14781767	-0.047982804	0.0067970697	-0.050936155	0.12421139	0.017021015	-0.08769884	0.01442876	0.14145494	-0.095705874	-0.01007231	0.11609348	0.007946806	-0.0321431	-0.035261333	0.06338091	-0.022846755	0.020957263	0.009283091	0.14681189	0.08714593	0.059782512	0.020328477	-0.07877925	0.10097639	-0.071646586	0.061735544	-0.024493407	-0.10467377	0.0123360865	0.03699832	0.030252632	-0.04459484	ENSG00000182054
-0.026069464	0.05016096	-0.10282016	0.03253866	0.13220794	0.017065534	-0.05491072	0.21143626	-0.031806253	0.050010324	-0.034866296	0.036987938	0.038837254	0.020301282	0.048056707	0.032490917	-0.07050477	-0.06323745	-0.031651873	-0.006373164	0.07859683	-0.0074546495	0.046737276	-0.081649534	-0.038567085	0.020272221	-0.082414195	-0.0259086	0.07482825	0.030349337	0.03017608	0.08345809	0.0023541255	-0.0170832	0.027225945	-0.08536191	-0.05403173	0.020613005	-0.036337785	-0.06183017	0.05951475	-0.13544881	-0.09290952	-0.023971984	0.06356949	-0.008286503	-0.00689956	0.11963285	-0.030652113	0.051735505	0.037926108	-0.049953286	0.117702626	0.023458922	0.08744445	0.097712874	0.21872978	0.05349379	-0.025828943	-0.06950362	0.01816067	-0.04767035	-0.0862635	-0.07639126	-0.019621162	-0.044154324	0.042722695	0.13781756	-0.038307898	0.0057925517	-0.032532062	0.10951316	0.023271926	-0.07062238	0.022407906	0.13277352	-0.11210345	-0.0045504095	0.12284652	0.0037157796	-0.032449313	-0.042278003	0.06295575	-0.010343321	0.008281758	0.023094814	0.15804134	0.09922631	0.086680844	0.041914076	-0.08289786	0.09290616	-0.05140938	0.06218463	-0.027367638	-0.114968546	0.030726077	0.052632127	0.013388231	-0.048475865	ENSG00000166411
-0.03129661	0.07086724	-0.083492495	0.0244717	0.13784596	0.025995143	-0.05199499	0.19650689	-0.021365628	0.057278596	-0.050005533	0.033778913	0.011445159	0.020244505	0.050313003	0.0024769735	-0.06569427	-0.05576264	-0.029664487	-0.00442601	0.0838775	-0.021823414	0.042044677	-0.06924619	-0.03786605	-0.0026198588	-0.07944201	-0.0155320605	0.09078568	0.036128193	0.023225565	0.09166745	0.0075650774	0.0022144131	0.013811436	-0.080061726	-0.047378067	0.018064093	-0.046281546	-0.04413238	0.04190319	-0.1197209	-0.08739831	-0.05405153	0.056656305	2.8219074e-06	-0.014527887	0.10147936	-0.016115773	0.048188545	0.04005591	-0.060946252	0.12517418	0.032551434	0.083701834	0.11202519	0.215223	0.033376455	-0.032404155	-0.053877465	0.008766931	-0.039801124	-0.09850063	-0.06610632	-0.022303278	-0.038059935	0.064153776	0.13911608	-0.051963806	-0.00034190668	-0.049178086	0.12170632	0.028076679	-0.09279429	0.013267212	0.13646072	-0.111880586	-0.0022811927	0.1231364	0.017634219	-0.02155826	-0.028401261	0.05926253	-0.008426305	0.016680574	0.010449435	0.13997096	0.080398284	0.06702511	0.040306594	-0.07859658	0.099037245	-0.07218469	0.06366845	-0.019030908	-0.10220117	0.022141306	0.03149932	0.031165425	-0.053410955	ENSG00000101365
